id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-08487,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Workana,24,Femenino,Universitario,43,24.0,2458800,319400,2139400,5.08,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.59,2023-04-08,2023,4,F-SEC-02
GIG-08488,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,25,Masculino,Tecnico / Tecnologo,3,49.3,8025900,963100,7062800,8.17,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.95,2025-01-01,2025,1,F-TER-01
GIG-08489,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,35,Femenino,Universitario,8,26.8,3642000,437000,3205000,6.82,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.98,2023-09-01,2023,9,F-TER-01
GIG-08490,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,34,Masculino,Secundaria / Bachillerato,30,47.3,1890900,547700,1343200,1.62,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2024-08-30,2024,8,F-SEC-01
GIG-08491,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,36,Masculino,Secundaria / Bachillerato,6,51.7,955300,326700,628600,0.69,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.81,2024-01-16,2024,1,F-SEC-01
GIG-08492,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,26,Masculino,Secundaria / Bachillerato,3,42.7,1623700,503100,1120600,1.5,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.97,2024-02-17,2024,2,F-SEC-02
GIG-08493,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,31,Masculino,Secundaria / Bachillerato,17,41.3,2770900,886700,1884200,2.6,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.92,2022-06-29,2022,6,F-TER-02
GIG-08494,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,22,Masculino,Tecnico / Tecnologo,3,22.0,4277600,2211000,2066600,5.36,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.75,2024-03-04,2024,3,F-SEC-01
GIG-08495,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,31,Masculino,Secundaria / Bachillerato,12,65.4,10002500,3200800,6801700,5.93,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),5.0,2021-01-21,2021,1,F-TER-02
GIG-08496,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,28,Masculino,Tecnico / Tecnologo,9,25.3,5931000,711700,5219300,11.76,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.65,2021-11-19,2021,11,F-PRIM-02
GIG-08497,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Workana,27,Femenino,Tecnico / Tecnologo,5,28.2,7729900,927600,6802300,13.76,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.86,2021-12-02,2021,12,F-TER-01
GIG-08498,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,32,Masculino,Secundaria / Bachillerato,5,46.6,3669200,1334000,2335200,2.86,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.3,2023-02-23,2023,2,F-PRIM-01
GIG-08499,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,36,Masculino,Secundaria / Bachillerato,3,63.4,1820600,654900,1165700,1.05,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2022-04-02,2022,4,F-SEC-01
GIG-08500,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,19,Masculino,Secundaria / Bachillerato,22,53.7,16545300,1985400,14559900,15.46,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.89,2025-01-14,2025,1,F-PRIM-02
GIG-08501,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,25,Masculino,Secundaria / Bachillerato,1,41.5,2911300,1466700,1444600,1.98,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.85,2022-07-20,2022,7,F-SEC-01
GIG-08502,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,19,Masculino,Tecnico / Tecnologo,26,27.0,5966900,716000,5250900,11.09,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.91,2021-11-16,2021,11,F-PRIM-02
GIG-08503,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,34,Masculino,Secundaria / Bachillerato,5,44.1,2108100,710000,1398100,1.81,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.97,2023-08-09,2023,8,F-SEC-02
GIG-08504,Nacional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,31,Femenino,Universitario,6,57.0,1617000,429100,1187900,1.19,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2022-01-05,2022,1,F-SEC-02
GIG-08505,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,34,Femenino,Tecnico / Tecnologo,3,34.2,8803500,1056400,7747100,12.92,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.98,2022-04-06,2022,4,F-TER-01
GIG-08506,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,32,Masculino,Tecnico / Tecnologo,28,56.3,2065900,572300,1493600,1.51,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.62,2021-03-04,2021,3,F-PRIM-01
GIG-08507,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,18,Femenino,Universitario,24,70.0,2296000,1133200,1162800,0.95,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.89,2022-03-31,2022,3,F-SEC-02
GIG-08508,Nacional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,20,Masculino,Secundaria / Bachillerato,46,48.6,1436300,356000,1080300,1.27,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.91,2024-01-04,2024,1,F-SEC-01
GIG-08509,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,36,Masculino,Tecnico / Tecnologo,11,57.6,4761500,1523700,3237800,3.21,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.83,2024-12-24,2024,12,F-PRIM-02
GIG-08510,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,34,Masculino,Secundaria / Bachillerato,4,50.8,1543000,370400,1172600,1.32,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),5.0,2021-10-06,2021,10,F-SEC-01
GIG-08511,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,36,Masculino,Secundaria / Bachillerato,18,48.3,3205100,1251800,1953300,2.31,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.86,2025-10-18,2025,10,F-SEC-01
GIG-08512,Global,Espana,ESP,Madrid,Madrid,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,41,Masculino,Secundaria / Bachillerato,65,72.3,43055500,13777700,29277800,23.09,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.74,2025-08-18,2025,8,F-PRIM-02
GIG-08513,Global,Estados Unidos,USA,California,San Francisco,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,24,Masculino,Tecnico / Tecnologo,14,39.3,36325100,4359000,31966100,46.38,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.83,2023-08-25,2023,8,F-TER-02
GIG-08514,Regional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,30,Masculino,Primaria,1,54.0,1293900,407300,886600,0.94,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.95,2025-08-15,2025,8,F-PRIM-01
GIG-08515,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,35,Masculino,Universitario,5,59.2,2298500,1008200,1290300,1.24,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.68,2022-02-05,2022,2,F-SEC-01
GIG-08516,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,49,Masculino,Posgrado,1,42.4,1271500,331800,939700,1.26,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.8,2021-06-03,2021,6,F-SEC-01
GIG-08517,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,25,Masculino,Secundaria / Bachillerato,6,39.1,3688600,1435700,2252900,3.29,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2024-12-01,2024,12,F-SEC-01
GIG-08518,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,38,Masculino,Primaria,1,55.6,6060800,1939500,4121300,4.23,Fuente principal (>50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.89,2022-06-02,2022,6,F-PRIM-02
GIG-08519,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,39,Femenino,Posgrado,2,36.9,16327100,1959300,14367800,22.2,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.89,2023-04-21,2023,4,F-TER-01
GIG-08520,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,33,Masculino,Secundaria / Bachillerato,37,53.2,2194800,810800,1384000,1.48,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.39,2021-10-21,2021,10,F-SEC-02
GIG-08521,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,28,Masculino,Secundaria / Bachillerato,17,35.0,3520400,1394000,2126400,3.46,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.76,2021-06-15,2021,6,F-SEC-02
GIG-08522,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,36,Masculino,Universitario,1,61.5,3461400,1416500,2044900,1.9,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.76,2023-05-19,2023,5,F-SEC-01
GIG-08523,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Amazon Mechanical Turk,23,No binario / Otro,Universitario,28,37.2,28583300,3430000,25153300,38.56,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.95,2022-03-26,2022,3,F-PRIM-02
GIG-08524,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,22,Femenino,Secundaria / Bachillerato,1,46.4,2970100,1433000,1537100,1.89,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2023-04-26,2023,4,F-SEC-02
GIG-08525,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,28,Masculino,Tecnico / Tecnologo,31,42.7,4491800,539000,3952800,5.28,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.93,2025-04-06,2025,4,F-TER-02
GIG-08526,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,18,Femenino,Secundaria / Bachillerato,18,57.9,1618400,634800,983600,0.97,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.95,2024-02-23,2024,2,F-SEC-01
GIG-08527,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,19,Masculino,Tecnico / Tecnologo,31,25.6,10009500,1201100,8808400,19.62,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.97,2024-05-25,2024,5,F-TER-01
GIG-08528,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,29,Femenino,Universitario,47,37.0,4200300,440200,3760100,5.8,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.53,2025-03-10,2025,3,F-SEC-01
GIG-08529,Regional,Colombia,COL,Risaralda,Pereira,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,27,Masculino,Universitario,1,45.8,1670900,563600,1107300,1.38,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.72,2023-06-21,2023,6,F-PRIM-01
GIG-08530,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,21,Masculino,Secundaria / Bachillerato,29,51.4,1253800,476400,777400,0.86,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.58,2025-05-09,2025,5,F-SEC-01
GIG-08531,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,37,Femenino,Secundaria / Bachillerato,1,35.6,3018700,1069700,1949000,3.12,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2022-07-21,2022,7,F-SEC-02
GIG-08532,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,32,Masculino,Tecnico / Tecnologo,1,57.2,1280300,363900,916400,0.91,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2021-04-25,2021,4,F-SEC-02
GIG-08533,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,18,Femenino,Secundaria / Bachillerato,19,62.6,2284800,707200,1577600,1.44,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.84,2022-03-24,2022,3,F-SEC-01
GIG-08534,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,18,Masculino,Tecnico / Tecnologo,27,59.8,3266500,1288300,1978200,1.89,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.78,2026-06-17,2026,6,F-SEC-01
GIG-08535,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,35,Masculino,Tecnico / Tecnologo,4,52.7,3381200,1082000,2299200,2.49,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.72,2026-04-15,2026,4,F-PRIM-02
GIG-08536,Regional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,26,Masculino,Secundaria / Bachillerato,18,29.2,882900,237700,645200,1.26,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.81,2021-04-04,2021,4,F-SEC-02
GIG-08537,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Workana,37,Femenino,Universitario,17,7.4,1565800,187900,1377900,10.62,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.62,2025-01-04,2025,1,F-TER-01
GIG-08538,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,41,Femenino,Secundaria / Bachillerato,1,40.0,1875600,509600,1366000,1.95,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.88,2026-01-09,2026,1,F-PRIM-01
GIG-08539,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,33,Masculino,Universitario,17,34.8,2844500,1193400,1651100,2.71,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.8,2023-07-04,2023,7,F-SEC-02
GIG-08540,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,29,Masculino,Secundaria / Bachillerato,1,74.4,4411700,1598400,2813300,2.16,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.97,2022-01-15,2022,1,F-PRIM-01
GIG-08541,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,40,Femenino,Universitario,32,68.3,1755400,528100,1227300,1.02,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.92,2021-07-17,2021,7,F-SEC-01
GIG-08542,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,29,Femenino,Primaria,10,40.3,2425900,1056500,1369400,1.94,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.88,2025-04-15,2025,4,F-SEC-01
GIG-08543,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,26,Masculino,Secundaria / Bachillerato,42,49.0,2815100,1396600,1418500,1.65,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.95,2024-03-22,2024,3,F-SEC-01
GIG-08544,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Workana,33,Femenino,Secundaria / Bachillerato,31,18.3,6099400,679200,5420200,16.89,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.35,2025-03-30,2025,3,F-SEC-01
GIG-08545,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,39,Masculino,Tecnico / Tecnologo,53,53.9,961100,266700,694400,0.73,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.95,2024-09-11,2024,9,F-SEC-01
GIG-08546,Nacional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,28,Femenino,Universitario,4,15.9,3980000,504200,3475800,12.47,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.82,2022-06-16,2022,6,F-SEC-01
GIG-08547,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,38,Masculino,Tecnico / Tecnologo,3,49.4,2091600,827500,1264100,1.46,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.66,2022-11-17,2022,11,F-SEC-01
GIG-08548,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,28,Masculino,Secundaria / Bachillerato,11,51.7,1735500,485300,1250200,1.38,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.84,2024-04-27,2024,4,F-SEC-02
GIG-08549,Nacional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,28,Masculino,Posgrado,2,28.3,5684900,865200,4819700,9.71,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.92,2023-05-29,2023,5,F-SEC-02
GIG-08550,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,45,Masculino,Secundaria / Bachillerato,4,41.1,3399900,1552800,1847100,2.56,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.64,2021-09-14,2021,9,F-SEC-02
GIG-08551,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,32,Masculino,Secundaria / Bachillerato,20,65.3,2023100,856100,1167000,1.02,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.75,2022-01-21,2022,1,F-SEC-02
GIG-08552,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,55,Masculino,Tecnico / Tecnologo,1,50.2,1798600,569500,1229100,1.4,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.82,2024-03-10,2024,3,F-PRIM-01
GIG-08553,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,30,Femenino,Secundaria / Bachillerato,24,67.2,3301700,1416100,1885600,1.6,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.82,2024-10-12,2024,10,F-PRIM-01
GIG-08554,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,41,Masculino,Secundaria / Bachillerato,4,53.4,1083100,404300,678800,0.72,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.77,2021-07-16,2021,7,F-PRIM-01
GIG-08555,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,29,Masculino,Secundaria / Bachillerato,18,40.5,2041200,733200,1308000,1.84,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.68,2026-06-21,2026,6,F-PRIM-01
GIG-08556,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Workana,26,Masculino,Tecnico / Tecnologo,9,25.3,3494300,418500,3075800,6.93,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.77,2026-05-25,2026,5,F-SEC-02
GIG-08557,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,21,No binario / Otro,Secundaria / Bachillerato,1,51.6,2423900,1075000,1348900,1.49,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.81,2024-12-10,2024,12,F-PRIM-01
GIG-08558,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,43,Femenino,Secundaria / Bachillerato,10,42.6,2055500,503500,1552000,2.08,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2023-05-13,2023,5,F-SEC-01
GIG-08559,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Habitissimo,37,Masculino,Secundaria / Bachillerato,1,57.9,1952200,473600,1478600,1.46,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.97,2025-07-21,2025,7,F-PRIM-01
GIG-08560,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,38,Masculino,Secundaria / Bachillerato,29,43.7,2256500,835100,1421400,1.85,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.93,2022-11-21,2022,11,F-SEC-01
GIG-08561,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,45,Masculino,Secundaria / Bachillerato,1,32.5,2349200,858100,1491100,2.62,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.99,2024-12-24,2024,12,F-SEC-01
